trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
686,False,"{'a': 0.06, 'e': 0.01630962262928107}",20,0,28.284191012913723,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
687,False,"{'a': 0.06, 'e': 0.01621205788044597}",25,3,31.754223472133663,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.06, 'e': 0.01611507676744547}",30,15,27.448788037629217,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.06, 'e': 0.016018675798949018}",20,11,16.145121981973542,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.06, 'e': 0.015922851504511358}",30,7,11.439367777517909,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
691,False,"{'a': 0.06, 'e': 0.015827600434447517}",25,3,33.98255364391421,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.06, 'e': 0.015732919159708713}",25,10,27.896921182469725,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.06, 'e': 0.015638804271758813}",25,19,13.979618204723495,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.06, 'e': 0.015545252382451679}",25,11,25.390802986030685,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.06, 'e': 0.015452260123909213}",35,5,49.24282102955521,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.06, 'e': 0.015359824148400057}",30,12,32.4156860333252,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.06, 'e': 0.01526794112821909}",25,18,15.097617879069755,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.06, 'e': 0.015176607755567693}",25,15,16.92341078903349,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.06, 'e': 0.015085820742434574}",30,10,33.11036871167368,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.06, 'e': 0.014995576820477438}",20,0,29.564909544545934,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
701,False,"{'a': 0.06, 'e': 0.014905872740905376}",25,13,18.459503826317007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.06, 'e': 0.01481670527436181}",25,16,5.669540375407471,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
703,False,"{'a': 0.06, 'e': 0.01472807121080834}",20,13,11.938949208911692,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.06, 'e': 0.014639967359409093}",20,6,29.44659386852939,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.06, 'e': 0.014552390548415891}",20,9,19.24056903825325,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.06, 'e': 0.014465337625054104}",35,15,36.438631339930886,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.06, 'e': 0.014378805455409076}",20,11,7.329649028376821,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.06, 'e': 0.014292790924313344}",35,1,-2.3109199652755636,"{0: 32, 1: 1, 2: 0, 3: 0, 4: 1}",1
709,False,"{'a': 0.06, 'e': 0.014207290935234524}",20,3,26.5106684389982,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.06, 'e': 0.01412230241016376}",25,2,24.573236238009855,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
711,False,"{'a': 0.06, 'e': 0.014037822289504962}",25,12,21.783885476440215,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.06, 'e': 0.013953847531964682}",30,9,33.44694386972646,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.06, 'e': 0.013870375114442572}",20,10,15.514765085599382,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.06, 'e': 0.013787402031922573}",25,13,21.33308774479602,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.06, 'e': 0.013704925297364775}",20,14,10.130123798834845,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.06, 'e': 0.013622941941597803}",20,0,28.516764321333188,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
717,False,"{'a': 0.06, 'e': 0.01354144901321202}",25,2,36.541253233223834,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.06, 'e': 0.013460443578453192}",30,22,18.258952093288542,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.06, 'e': 0.013379922721116906}",20,6,25.556215935809092,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.06, 'e': 0.013299883542443627}",35,3,48.80738623231118,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.06, 'e': 0.013220323161014262}",25,8,25.20433896364854,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.06, 'e': 0.01314123871264648}",25,12,-6.064246541653263,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
723,False,"{'a': 0.06, 'e': 0.013062627350291619}",25,19,10.300663916202888,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.06, 'e': 0.012984486243932135}",20,12,-6.724053999787238,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
725,False,"{'a': 0.06, 'e': 0.012906812580479748}",20,9,15.934121925382662,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.06, 'e': 0.012829603563674205}",25,17,15.805375043073097,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.06, 'e': 0.012752856413982555}",25,10,25.843441519417937,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.06, 'e': 0.012676568368499105}",20,6,26.795490713250395,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.06, 'e': 0.012600736680846006}",20,13,13.236471281380696,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.06, 'e': 0.012525358621074284}",25,14,20.78629788168009,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.06, 'e': 0.012450431475565675}",20,10,10.67743541940985,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.06, 'e': 0.012375952546934833}",20,13,11.942380790550157,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.06, 'e': 0.012301919153932275}",20,9,17.44192428577554,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.06, 'e': 0.012228328631347879}",20,9,18.463616659798323,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.06, 'e': 0.01215517832991487}",20,5,28.815853139827134,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.06, 'e': 0.01208246561621449}",30,16,22.79160792483311,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
